run,y/R,z/H,t1_vec,t2,meanu,meanv,meanw,stdu,stdv,stdw,meanupvp,meanupwp,meanvpwp,meanupup,meanvpvp,meanwpwp,meanuu,vectemp,fpeak_u,fstrength_u,fpeak_v,fstrength_v,fpeak_w,fstrength_w,t1_perf,nbladepass,tsr,cp,cd,ct,std_tsr,std_cp,std_cd,std_ct,eta2,a,torque_ripple,amp_tsr,phase_tsr,amp_cp,phase_cp,amp_cd,phase_cd,amp_ct,phase_ct
11,0.0,0.25,13,29.96,0.19675530660377358,0.008325176886792454,-0.020951945754716976,0.10007397456170013,0.10594335651966419,0.08240635974917387,0.0007454569271273697,-0.0018660124159718204,0.0004497724045304991,0.010014800384575804,0.011223994790652673,0.006790808127110264,0.04872745106132075,19.3,0.17642163875440378,0.10351342821872866,1.4995839294124322,0.046869783560697355,1.4995839294124322,0.11141246574452111,13,34.0,2.099917189336286,0.2367214184793375,0.9850888569293752,0.11034776570724936,0.11609934941204315,0.10407568879177102,0.3287610148247142,0.04345498767907608,0.4213294726991443,0.4296514940266902,1.3478468168627609,0.1883384795827746,91.92929999999978,0.1749083913850584,84.54479999999991,0.6150177030114226,72.4364999999998,0.07436594237821689,84.54479999999991
12,0.0,0.25,13,29.75,0.22567582089552235,0.02256805970149254,-0.02358626865671642,0.10064809678041688,0.10629887459898793,0.07823370760407602,-0.00033136420512363553,-0.002515486175451103,0.0014159581102249944,0.010130039385520161,0.011299450741011362,0.006120513005480063,0.06105961552238806,19.3,0.18752926628611977,0.09898764647574823,0.6563524320014192,0.06856926586133219,0.6563524320014192,0.0649679289968999,13,32.0,2.000303996043012,0.2505273483603165,0.9798448265855622,0.12204019328393848,0.1310468612194201,0.11559143361792065,0.3127156206416388,0.04959790282726418,0.4436686888611826,0.42371268846534654,1.3928749965979432,0.22022564501672304,83.80169999999998,0.19550224621063533,90.92520000000013,0.5845273710401296,63.8442,0.08499336690258905,90.92520000000013
13,0.0,0.25,13,29.53,0.20758862673926193,0.017284029038112523,-0.013607078039927405,0.08996396827356685,0.09135967010369456,0.0650461342035461,-0.0001883477678488102,-0.0014844130750557476,0.0007748856764305784,0.008093515587527344,0.008346589321455902,0.0042309995748257305,0.05118655353901996,19.3,1.200397301496863,0.06877546691344856,2.200728386077582,0.03221145306996828,1.7005628437872224,0.04767127894211727,13,30.0,1.8999109890872783,0.25755350286899664,0.9643499757156192,0.131588119257122,0.14183441324038593,0.12177447334560428,0.3083700681683048,0.05404765633831095,0.4491528140269651,0.40538116450017797,1.394242069069374,0.2324778563657029,80.07570000000031,0.20428832493310348,87.58889999999974,0.5889440708587032,71.77050000000007,0.09173284582899864,87.58889999999974
14,0.0,0.25,13,29.87,0.2279786603438056,0.010742738589211619,-0.02191227030231179,0.0844238791125919,0.09815161127469907,0.06740469139498963,-0.00042010626046875416,-0.00023624234838819392,0.00025891201819134354,0.007127391364417532,0.009633738795819633,0.004543392422053789,0.059101660936573805,19.3,0.2069175228150752,0.08812042914991894,0.7242113298527633,0.04249104721300541,1.2415051368904513,0.06793928503314427,13,29.0,1.7999793191475242,0.259358468404853,0.9491206100975591,0.13913574699353404,0.15389476895054965,0.12880139080948666,0.3048170082500484,0.059379984844422376,0.445066962288907,0.3860207821432824,1.45587434126946,0.2506990937564739,78.36929999999985,0.21635801369882346,79.32299999999988,0.5756101925561237,64.27770000000011,0.1012820820006228,79.32299999999988
15,0.0,0.25,13,29.63,0.2066855081178593,0.014365904990980158,-0.007225796752856283,0.0937427504376661,0.08678311118263839,0.0820000979470812,0.0006462191030127979,-0.0003445565794959375,0.0006723111228647705,0.008787703259618546,0.007531308386538177,0.006724016063330909,0.05150660252555623,19.3,0.7778007142566182,0.08767015849665724,2.4445165305208003,0.028836703522068637,0.7778007142566182,0.14301673954177774,13,27.0,1.7001503369583808,0.2483012250468623,0.916174830874406,0.14019807550758226,0.1620986852289238,0.13117538042810808,0.2914433736241499,0.06354716075045799,0.4091863701243491,0.33766249691673084,1.5419169566765396,0.2613805087787764,71.64329999999973,0.2209876681567336,79.52999999999997,0.5311687592390626,67.22999999999956,0.10808689495927948,81.63689999999997
16,0.0,0.25,13,29.36,0.2756531173594132,-0.00016992665036674845,-0.01345018337408313,0.20438895252554,0.1076385806041168,0.0957449014261889,-0.0008582820497396599,-0.003405450476200973,0.0012649433673728636,0.04177484391448745,0.011586064034468949,0.009167086149110628,0.11775948502444987,19.47,0.24007781498170314,0.09867775724105561,0.840272352435961,0.10163516734937368,0.24007781498170314,0.09081912197807941,13,25.0,1.5997220802834866,0.2399795087257529,0.8956323147884887,0.14284190280812362,0.17370726540448966,0.13614889815301162,0.2817910154115655,0.06946979839273468,0.3828632999073388,0.30015692916402803,1.7298256937565373,0.2794446665368272,61.482299999999896,0.23845809065562484,68.66339999999991,0.5085328307934426,47.76389999999992,0.12354579681128312,68.66339999999991
17,0.0,0.25,13,29.75,0.2462964179104478,6.17910447761175e-05,0.00033044776119403016,0.10171315924347271,0.10223220891713013,0.07804061551492764,0.0014106103407440411,0.0003843760792158612,0.000620931820093562,0.01034556676328804,0.01045142454007574,0.0060903376699487635,0.07100749223880597,19.3,0.25005691607981123,0.11068127953261894,1.5003414964788673,0.09081337532627018,0.8751992062793393,0.07968403903625565,13,24.0,1.5001206389645028,0.22013164433239496,0.8601905829356555,0.13706003436408845,0.19522426352787825,0.14676235442414515,0.2742363012176381,0.0796790220607755,0.3725282368366393,0.3130445126077169,1.9258095918212368,0.3059911244595852,53.531099999999704,0.2343671817958512,59.755200000000066,0.5297837126335494,47.178599999999726,0.13197576441685488,67.5969
18,0.0,0.25,13,29.46,0.28400607533414335,0.040667375455650065,-0.0017673147023086274,0.14287902618466833,0.16693334790146913,0.1301930100086871,0.0018210867717165513,0.0012950547831998924,0.0017990406410695542,0.020414416123479134,0.027866742641592928,0.016950219855122104,0.10107386695018228,19.3,0.27277563150712664,0.05899805449093264,1.63665378904276,0.07002512605113788,0.27277563150712664,0.0580433191351939,13,22.0,1.3994083714505523,0.20003380785156186,0.8279211423384972,0.1288192576149047,0.2275604404357386,0.16452203489637895,0.2860343592260234,0.09533430884223576,0.3415403672372709,0.29258805623741024,2.521928958263457,0.353115014263508,54.24900000000002,0.2812381075683197,55.3605,0.5401266124305302,43.960499999999904,0.1624365080805142,57.84899999999993
19,0.0,0.25,13,29.92,0.3067065602836879,0.03515632387706857,-0.008032210401891253,0.1680170257034382,0.16701544738287027,0.13817013304118103,0.0008621188621778753,0.0033189598153282865,-0.0014665780025701534,0.028229720926229815,0.027894159664500307,0.019090985664617668,0.12229863504728133,19.3,0.9999628299530925,0.1279286518868856,1.714221994205301,0.059364796404297704,1.714221994205301,0.07085603771624083,13,21.0,1.2997615849608164,0.18633930972274415,0.7973210777104084,0.12319367859491966,0.262466905683208,0.182826568329562,0.31941021304646744,0.11239197154152293,0.3223099433824982,0.2749006206752273,3.0360903338299483,0.4044800541497848,38.989199999999975,0.30239629370191323,47.88569999999982,0.6167451100618664,34.3766999999998,0.1870135683854944,49.927799999999934
20,0.0,0.25,13,29.58,0.36140802171290715,0.03723733413751508,-0.012141435464414957,0.16380120949613036,0.1516469618250565,0.1287806607556835,0.004888917034653782,0.00040685807062224174,-0.0007057930308472575,0.026830836232395187,0.022996801030770137,0.016584458584670444,0.1574465943908323,19.3,1.8952660352951127,0.03111560251194479,2.684960216668076,0.033480758285107305,1.105571853922149,0.04401966022017037,13,19.0,1.199710369882185,0.16773327650981198,0.76407272873522,0.11364741925388112,0.287595403804823,0.19210849590956602,0.34616066701539444,0.12697668518573105,0.2955129712642381,0.2571382742872089,3.8292530737383235,0.444692440115561,21.559200000000143,0.3237519535828983,38.52780000000007,0.7017046825950277,24.533699999999953,0.21759236475017613,40.203600000000044
21,0.0,0.25,13,29.18,0.43030284301606925,0.05135321384425216,-0.028754944375772563,0.16802380343560094,0.1611811176325123,0.1309004479663004,0.004633709162680047,-0.0009018180329146301,-0.0013314539859636872,0.028231998520965466,0.025979352681265767,0.017134927277778118,0.2133925352286774,19.47,3.000545560958921,0.06290729742579332,3.000545560958921,0.07887424227238661,1.2355187603948496,0.052889283503327056,13,17.0,1.1000693161354318,0.1374444954573026,0.7336583869174368,0.09642243638998126,0.28789087228965343,0.1829446478667544,0.33557267745924724,0.13240133802756626,0.2471385511420245,0.2419585241271458,4.544436870195175,0.459615005220176,72.01829999999995,0.29302926426153536,91.37580000000004,0.6112982764402745,75.91559999999981,0.21909283752233988,92.33249999999998
22,0.0,0.25,13,29.75,0.5478931343283582,0.050307164179104476,-0.021094925373134326,0.25332571785351143,0.23961804365322098,0.1267152829356903,0.009221239093963022,-0.0006569307412786808,0.0036253852770772995,0.06417391932599688,0.05741680684419692,0.01605676292947204,0.36436080597014925,19.47,1.313051440572183,0.025175675779597714,3.188839212818159,0.042269462162797956,3.188839212818159,0.04132870470931528,13,16.0,0.9998880104597192,0.11496279433327823,0.7243115243657762,0.08579382312484117,0.2779124653380527,0.16925039265476238,0.31274967358077305,0.1343313733338711,0.20814925148852556,0.2374697752475804,5.2365671513461365,0.4490906698307123,70.73039999999992,0.29303872050233537,83.02289999999994,0.5595813452723049,76.83359999999993,0.2246325579819719,87.80279999999995
23,0.0,0.25,13,29.26,0.5798656211562115,0.059881611316113165,-0.039026137761377616,0.18013333543570514,0.20081225238358033,0.14044804073338196,0.009000785444079071,-0.002813733832165351,0.002364289341009185,0.03244801853519227,0.040325560707366766,0.01972565214584572,0.36869215713407133,19.47,0.4285725688805849,0.062205266136448334,2.5714354132835098,0.08573843900654808,2.5714354132835098,0.054623066737180925,13,14.0,0.9016437090186707,0.0736003497979293,0.6762355560092179,0.06575192446925036,0.19342362144261666,0.10880827134234414,0.2309003559974432,0.10070592523708344,0.1387356556233095,0.21549848682705489,5.1901153606705215,0.3179291765432453,70.96079999999985,0.18803409820905212,76.67129999999997,0.4503794435294664,86.62080000000013,0.1706300365907521,76.67129999999997
